Date,Open,High,Low,Close,Volume,Adj Close
5/20/2019,92.6344986,93.38899994,91.77700043,92.94850159,75964000,92.94850159
5/21/2019,93.73950195,93.94999695,92.30000305,92.87599945,80102000,92.87599945
5/22/2019,92.58899689,93.57450104,92.55000305,92.98400116,58732000,92.98400116
5/23/2019,91.82949829,92.19999695,90.20999908,90.77400208,88486000,90.77400208
5/24/2019,91.79450226,92.08799744,90.89250183,91.16400146,67394000,91.16400146
5/28/2019,91.63749695,92.46350098,91.36750031,91.82150269,64000000,91.82150269
5/29/2019,91.15599823,91.5,90.37650299,90.95950317,85580000,90.95950317
5/30/2019,91.27449799,91.47350311,90.39150238,90.81600189,62938000,90.81600189
5/31/2019,89.50050354,89.77950287,88.63500214,88.75350189,92376000,88.75350189
6/3/2019,88.00050354,88.3144989,83.59999847,84.6344986,181974000,84.6344986
6/4/2019,84.96199799,86.54100037,84.04450226,86.47799683,113582000,86.47799683
6/5/2019,87.48000336,87.59999847,85.76249695,86.92500305,84796000,86.92500305
6/6/2019,86.88549805,88,86.3065033,87.71800232,73786000,87.71800232
6/7/2019,88.18499756,90.3125,87.97450256,90.20149994,96164000,90.20149994
6/10/2019,91.09999847,94.24349976,90.90000153,93.03150177,107420000,93.03150177
6/11/2019,94.16249847,94.68499756,92.90000153,93.18499756,80854000,93.18499756
6/12/2019,92.6989975,93.25,92.21900177,92.76599884,53566000,92.76599884
6/13/2019,93.33599854,94.15450287,93.11100006,93.51499939,55916000,93.51499939
6/14/2019,93.19999695,93.80000305,92.94999695,93.48349762,57024000,93.48349762
6/17/2019,93.82499695,94.78450012,93.77249908,94.30149841,52686000,94.30149841
6/18/2019,95.06749725,96.08350372,94.98950195,95.0684967,77914000,95.0684967
6/19/2019,95.39199829,95.97899628,94.62349701,95.4394989,57906000,95.4394989
6/20/2019,96.66649628,96.76000214,95.29000092,95.90950012,64344000,95.90950012
6/21/2019,95.80500031,96.29750061,95.3789978,95.56500244,78672000,95.56500244
6/24/2019,95.63300323,95.84300232,95.06500244,95.69499969,45660000,95.69499969
6/25/2019,95.59200287,95.81950378,93.6210022,93.91349792,60246000,93.91349792
6/26/2019,94.62400055,95.19000244,94.36599731,94.89150238,48838000,94.89150238
6/27/2019,95.09999847,95.56199646,94.90200043,95.21399689,42834000,95.21399689
6/28/2019,95.45500183,95.64700317,94.19999695,94.6815033,60748000,94.6815033
7/1/2019,96.14900208,96.49099731,95.73300171,96.10949707,63842000,96.10949707
7/2/2019,95.96900177,96.73950195,95.33149719,96.71549988,52918000,96.71549988
7/3/2019,96.79450226,97.07949829,96.52500153,96.94999695,33806000,96.94999695
7/5/2019,96.43000031,97.29499817,96.26499939,97.14550018,52568000,97.14550018
7/8/2019,96.70600128,97.80000305,96.41249847,97.61599731,57668000,97.61599731
7/9/2019,97.38999939,99.50050354,97.1740036,99.41500092,86914000,99.41500092
7/10/2019,99.82550049,101.2470016,99.76999664,100.8704987,98638000,100.8704987
7/11/2019,101.2809982,101.7900009,99.76499939,100.0534973,86356000,100.0534973
7/12/2019,100.4134979,100.8499985,100.1934967,100.5500031,50186000,100.5500031
7/15/2019,101.0699997,101.1449966,100.0774994,101.0494995,59626000,101.0494995
7/16/2019,100.5289993,101.3160019,100.060997,100.4950027,52364000,100.4950027
7/17/2019,100.3525009,100.5999985,99.60150146,99.60150146,51176000,99.60150146
7/18/2019,99.00050354,99.375,97.57749939,98.89499664,69738000,98.89499664
7/19/2019,99.5605011,99.80000305,98.1115036,98.22599792,63712000,98.22599792
7/22/2019,98.55699921,99.44999695,97.91300201,99.28150177,58000000,99.28150177
7/23/2019,99.79949951,99.88950348,98.65650177,99.72450256,54070000,99.72450256
7/24/2019,98.46499634,100.0650024,98.29350281,100.0404968,52626000,100.0404968
7/25/2019,100.0500031,100.0599976,98.63600159,98.69100189,82730000,98.69100189
7/26/2019,97.09999847,97.54499817,96.22550201,97.15249634,98542000,97.15249634
7/29/2019,96.5,96.6115036,94.52700043,95.62249756,89864000,95.62249756
7/30/2019,94.55599976,95.49449921,94.1740036,94.92649841,58218000,94.92649841
7/31/2019,94.90550232,94.97750092,92.47200012,93.33899689,89414000,93.33899689
8/1/2019,93.58599854,94.89600372,92.20050049,92.76599884,94266000,92.76599884
8/2/2019,92.25350189,92.31800079,90.40100098,91.16200256,99124000,91.16200256
8/5/2019,88.51100159,89.4335022,87.43900299,88.25650024,121164000,88.25650024
8/6/2019,89.6115036,89.68849945,87.66999817,89.39150238,101406000,89.39150238
8/7/2019,88.69950104,89.94650269,87.84999847,89.66999817,90538000,89.66999817
8/8/2019,90.30000305,91.71299744,89.90550232,91.64450073,74024000,91.64450073
8/9/2019,91.44750214,91.55449677,90.11100006,90.3789978,57596000,90.3789978
8/12/2019,89.79949951,90.0490036,88.84999847,89.2460022,58110000,89.2460022
8/13/2019,89.15000153,91.58699799,89,91.21700287,79880000,91.21700287
8/14/2019,89.65049744,89.78250122,87.86100006,88.14800262,97872000,88.14800262
8/15/2019,89.09950256,89.40000153,88.09799957,88.80599976,75182000,88.80599976
8/16/2019,89.64450073,90.14550018,89.22750092,89.62850189,60360000,89.62850189
8/19/2019,90.90399933,91.30000305,90.63050079,90.80599976,56326000,90.80599976
8/20/2019,90.72499847,90.84100342,89.9940033,90.06900024,38590000,90.06900024
8/21/2019,90.96949768,91.47899628,90.75,91.17700195,40636000,91.17700195
8/22/2019,91.40000153,91.47049713,90.00499725,90.23300171,53070000,90.23300171
8/23/2019,89.65149689,90.24500275,87.2614975,87.48100281,105416000,87.48100281
8/26/2019,88.34549713,88.5,87.17549896,88.4434967,61600000,88.4434967
8/27/2019,88.78649902,88.97000122,87.33399963,88.09149933,60394000,88.09149933
8/28/2019,87.75,88.39299774,87.20249939,88.21250153,48394000,88.21250153
8/29/2019,89.15000153,89.92749786,88.86250305,89.31999969,60302000,89.31999969
8/30/2019,89.87449646,89.98699951,88.22850037,88.8144989,61174000,88.8144989
9/3/2019,88.5,90.04000092,88.40000153,89.49199677,70860000,89.49199677
9/4/2019,90.25,90.38150024,89.81150055,90.03099823,46482000,90.03099823
9/5/2019,91.09750366,92.09999847,90.77899933,92.03600311,66216000,92.03600311
9/6/2019,91.91100311,92.03250122,91.31999969,91.67549896,49938000,91.67549896
9/9/2019,92.05000305,92.5,91.23049927,91.56749725,59990000,91.56749725
9/10/2019,91.13749695,91.29049683,90.26699829,91.02749634,52278000,91.02749634
9/11/2019,90.60700226,91.67099762,90.45400238,91.14949799,48656000,91.14949799
9/12/2019,91.88150024,92.68299866,91.71399689,92.17749786,56470000,92.17749786
9/13/2019,92.10050201,92.30599976,91.75849915,91.96700287,39426000,91.96700287
9/16/2019,91.2009964,91.28450012,90.01000214,90.39199829,73510000,90.39199829
9/17/2019,90.35399628,91.19950104,90.20500183,91.12750244,39648000,91.12750244
9/18/2019,90.85199738,91.10299683,89.77500153,90.8730011,50112000,90.8730011
9/19/2019,91.0510025,91.62850189,90.89499664,91.07499695,40630000,91.07499695
9/20/2019,91.08550262,91.53150177,89.04599762,89.70800018,106838000,89.70800018
9/23/2019,88.84999847,89.63500214,88.36599731,89.26499939,58446000,89.26499939
9/24/2019,89.53050232,89.78549957,86.77749634,87.08049774,92320000,87.08049774
9/25/2019,87.36799622,88.65000153,86.15000153,88.41649628,69864000,88.41649628
9/26/2019,88.13950348,88.16850281,86.57499695,86.99199677,70736000,86.99199677
9/27/2019,87.40000153,87.45600128,85.69100189,86.27249908,78144000,86.27249908
9/30/2019,86.34950256,86.8730011,85.46099854,86.79550171,52894000,86.79550171
10/1/2019,87.30000305,87.77999878,86.42050171,86.78250122,61690000,86.78250122
10/2/2019,86.38700104,86.44450378,85.25,85.66149902,66022000,85.66149902
10/3/2019,85.65000153,86.25,84.25299835,86.22100067,69364000,86.22100067
10/4/2019,86.3010025,87.02899933,85.96150208,86.98249817,49438000,86.98249817
10/7/2019,86.58149719,87.39150238,86.18499756,86.63300323,43094000,86.63300323
10/8/2019,86.12449646,86.34999847,85.25,85.27549744,50840000,85.27549744
10/9/2019,85.98049927,86.49749756,85.71800232,86.09950256,40870000,86.09950256
10/10/2019,86.26200104,86.91449738,85.6875,86.01300049,51504000,86.01300049
10/11/2019,87.14600372,87.27249908,86.49299622,86.59600067,65100000,86.59600067
10/14/2019,86.44550323,87.09449768,86.09999847,86.82150269,38204000,86.82150269
10/15/2019,87.10700226,88.82250214,87.03099823,88.3690033,62234000,88.3690033
10/16/2019,88.66649628,89.31199646,88.52600098,88.87149811,55268000,88.87149811
10/17/2019,89.82450104,89.94249725,89.10099792,89.37400055,52948000,89.37400055
10/18/2019,89.38999939,89.6989975,87.45999908,87.87550354,67250000,87.87550354
10/21/2019,88.48300171,89.29399872,88.25,89.28299713,42608000,89.28299713
10/22/2019,89.40750122,89.48899841,88.09999847,88.28649902,42234000,88.28649902
10/23/2019,88.06500244,88.50250244,87.09999847,88.10849762,42764000,88.10849762
10/24/2019,88.55449677,89.41699982,88.0134964,89.03900146,88922000,89.03900146
10/25/2019,84.87750244,88.21050262,84.75,88.0664978,192528000,88.0664978
10/28/2019,87.40299988,88.93499756,87.125,88.85399628,74178000,88.85399628
10/29/2019,88.7405014,88.84999847,87.79049683,88.13549805,45538000,88.13549805
10/30/2019,88.01200104,89.1190033,87.95600128,88.99949646,48988000,88.99949646
10/31/2019,88.79949951,89.59999847,88.5739975,88.83300018,55624000,88.83300018
11/1/2019,89.40049744,89.87249756,89.26049805,89.5719986,55808000,89.5719986
11/4/2019,90.05049896,90.75299835,90.05049896,90.23300171,55438000,90.23300171
11/5/2019,90.45800018,90.51249695,89.69999695,90.08550262,37710000,90.08550262
11/6/2019,90.05000305,90.125,89.42900085,89.78849792,40596000,89.78849792
11/7/2019,90.18800354,90.29499817,89.1740036,89.41000366,53022000,89.41000366
11/8/2019,89.39450073,89.4940033,88.70200348,89.29399872,42466000,89.29399872
11/11/2019,88.90000153,89,88.35649872,88.58249664,38920000,88.58249664
11/12/2019,88.73300171,89.31099701,88.59549713,88.90000153,40752000,88.90000153
11/13/2019,88.66950226,88.75,87.36599731,87.65550232,59790000,87.65550232
11/14/2019,87.57150269,88.32949829,87.47799683,87.73000336,45296000,87.73000336
11/15/2019,88.00250244,88.08399963,86.64299774,86.97450256,78552000,86.97450256
11/18/2019,86.91500092,87.68499756,86.13549805,87.62650299,56790000,87.62650299
11/19/2019,87.84950256,88.03399658,87.15149689,87.63950348,45416000,87.63950348
11/20/2019,87.45700073,88.12599945,86.70600128,87.27649689,55800000,87.27649689
11/21/2019,87.15000153,87.34349823,86.51799774,86.73549652,53258000,86.73549652
11/22/2019,86.9509964,87.32150269,86.55000305,87.28600311,49582000,87.28600311
11/25/2019,87.66249847,88.8710022,87.66200256,88.69200134,69724000,88.69200134
11/26/2019,88.9960022,89.85150146,88.91750336,89.84700012,63624000,89.84700012
11/27/2019,90.05000305,91.22499847,89.8655014,90.92549896,60512000,90.92549896
11/29/2019,90.88899994,91.23449707,90.03949738,90.04000092,38468000,90.04000092
12/2/2019,90.22000122,90.27749634,88.13400269,89.08000183,78512000,89.08000183
12/3/2019,88,88.64350128,87.3615036,88.4980011,67618000,88.4980011
12/4/2019,88.70050049,89.45449829,88.01100159,88.03450012,53402000,88.03450012
12/5/2019,88.17500305,88.17500305,87,87.02400208,56476000,87.02400208
12/6/2019,87.55999756,87.72000122,87.00650024,87.58000183,62348000,87.58000183
12/9/2019,87.53299713,88.34449768,87.28050232,87.47550201,48856000,87.47550201
12/10/2019,87.37000275,87.53350067,86.75,86.96050262,50286000,86.96050262
12/11/2019,87.08350372,87.5,86.78549957,87.43599701,41952000,87.43599701
12/12/2019,87.5,88.19999695,87.27200317,88.01650238,61918000,88.01650238
12/13/2019,88.25,88.44950104,87.75,88.04699707,54914000,88.04699707
12/16/2019,88.34999847,88.47499847,87.85250092,88.46050262,62904000,88.46050262
12/17/2019,88.90049744,89.59999847,88.86949921,89.53299713,72888000,89.53299713
12/18/2019,89.75099945,89.91000366,89.11799622,89.20149994,67028000,89.20149994
12/19/2019,89.02500153,89.64949799,88.70300293,89.61399841,53056000,89.61399841
12/20/2019,89.98100281,90.14849854,89.12249756,89.32499695,103016000,89.32499695
12/23/2019,89.41300201,89.65000153,89.22550201,89.65000153,42728000,89.65000153
12/24/2019,89.69049835,89.77850342,89.3789978,89.46050262,17626000,89.46050262
12/26/2019,90.05049896,93.52300262,89.97499847,93.43849945,120108000,93.43849945
12/27/2019,94.14600372,95.06999969,93.30049896,93.48999786,123732000,93.48999786
12/30/2019,93.69999695,94.19999695,92.03099823,92.34449768,73494000,92.34449768
12/31/2019,92.09999847,92.66300201,91.6115036,92.39199829,50130000,92.39199829
1/2/2020,93.75,94.90049744,93.20749664,94.90049744,80580000,94.90049744
1/3/2020,93.22499847,94.30999756,93.22499847,93.74849701,75288000,93.74849701
1/6/2020,93,95.18450165,93,95.14399719,81236000,95.14399719
1/7/2020,95.22499847,95.69450378,94.60199738,95.34300232,80898000,95.34300232
1/8/2020,94.90200043,95.55000305,94.3219986,94.59850311,70160000,94.59850311
1/9/2020,95.49449921,95.89099884,94.79000092,95.05249786,63346000,95.05249786
1/10/2020,95.26850128,95.34700012,94,94.15799713,57074000,94.15799713
1/13/2020,94.56549835,94.90000153,94.04000092,94.56500244,55616000,94.56500244
1/14/2020,94.29399872,94.35549927,92.92749786,93.47200012,68818000,93.47200012
1/15/2020,93.61250305,93.94300079,92.75450134,93.10099792,57932000,93.10099792
1/16/2020,94.14949799,94.27950287,93.3010025,93.89700317,53190000,93.89700317
1/17/2020,94.29450226,94.33200073,92.86250305,93.23600006,79946000,93.23600006
1/21/2020,93.25,94.71350098,93,94.59999847,74156000,94.59999847
1/22/2020,94.80449677,95.125,94.16699982,94.3730011,64326000,94.3730011
1/23/2020,94.25550079,94.49900055,93.63800049,94.22899628,49692000,94.22899628
1/24/2020,94.5684967,94.74949646,92.37200165,93.08200073,75324000,93.08200073
1/27/2020,91,92.05000305,90.76699829,91.41699982,70570000,91.41699982
1/28/2020,92.02500153,92.90550232,91.50099945,92.66249847,56160000,92.66249847
1/29/2020,93.19999695,93.73750305,92.75099945,92.90000153,41760000,92.90000153
1/30/2020,92.90000153,93.64350128,92.53050232,93.53399658,126548000,93.53399658
1/31/2020,102.5735016,102.7860031,100.1135025,100.435997,311346000,100.435997
2/3/2020,100.5299988,102.4250031,100.0124969,100.2099991,117834000,100.2099991
2/4/2020,101.4940033,102.9899979,100.7685013,102.4834976,105786000,102.4834976
2/5/2020,103.5510025,103.5510025,101.5999985,101.9934998,87524000,101.9934998
2/6/2020,102.0510025,102.8150024,101.2399979,102.5114975,63660000,102.5114975
2/7/2020,102.0995026,104.9264984,101.9049988,103.9639969,101906000,103.9639969
2/10/2020,104.2505035,106.7799988,104.2480011,106.6955032,101124000,106.6955032
2/11/2020,107.5449982,109.2975006,106.8000031,107.5400009,114920000,107.5400009
2/12/2020,108.1600037,109.0124969,107.7645035,108,66686000,108
2/13/2020,107.2494965,108.5139999,107.0999985,107.4934998,60636000,107.4934998
2/14/2020,107.7839966,107.9520035,106.2945023,106.7434998,52124000,106.7434998
2/18/2020,106.2509995,108.3034973,106.2054977,107.7835007,58912000,107.7835007
2/19/2020,108.3899994,109.2549973,108.0559998,108.5110016,51224000,108.5110016
2/20/2020,108.6535034,108.8395004,106.3724976,107.6549988,62626000,107.6549988
2/21/2020,107.1074982,107.2275009,104.4000015,104.7985001,92926000,104.7985001
2/24/2020,100.1589966,101.9649963,99.39849854,100.4645004,130940000,100.4645004
2/25/2020,101.3209991,101.7300034,97.92099762,98.63700104,124382000,98.63700104
2/26/2020,98.51399994,100.7334976,98.02249908,98.97949982,104492000,98.97949982
2/27/2020,96.71900177,98.75,94.13800049,94.21499634,162880000,94.21499634
2/28/2020,90.73149872,94.48799896,90.5565033,94.1875,189620000,94.1875
3/2/2020,95.32450104,97.72550201,93.5,97.69750214,135234000,97.69750214
3/3/2020,98.76850128,99.8164978,94.40450287,95.44950104,150690000,95.44950104
3/4/2020,97.32849884,98.90000153,96.09999847,98.79149628,95458000,98.79149628
3/5/2020,96.65000153,98.03600311,95.5,96.20149994,94964000,96.20149994
3/6/2020,93.75,95.54350281,93.47499847,95.05449677,105472000,95.05449677
3/9/2020,88.69300079,93.1384964,88.0644989,90.03050232,156264000,90.03050232
3/10/2020,93.54399872,94.71350098,90.90850067,94.59100342,142666000,94.59100342
3/11/2020,92.89250183,93.56600189,90.07499695,91.04299927,112496000,91.04299927
3/12/2020,86.09899902,88.25,83.75,83.83049774,226924000,83.83049774
3/13/2020,87.75,89.31549835,84.03099823,89.25,176194000,89.25
3/16/2020,82.07550049,87.97250366,81.30149841,84.45749664,178346000,84.45749664
3/17/2020,88.77349854,92.88899994,84.46199799,90.39199829,218342000,90.39199829
3/18/2020,87.5,92.08300018,87.25,91.5,192904000,91.5
3/19/2020,93,97.25,91.63249969,94.04650116,207998000,94.04650116
3/20/2020,96.31549835,97.84999847,91.03649902,92.30449677,196358000,92.30449677
3/23/2020,91.38749695,95.97000122,90.59999847,95.14150238,156170000,95.14150238
3/24/2020,97.57499695,97.75,95.01699829,97.00499725,142942000,97.00499725
3/25/2020,96.03450012,97.51300049,94.28900146,94.29199982,129582000,94.29199982
3/26/2020,95.09999847,97.82450104,94.46450043,97.77449799,124426000,97.77449799
3/27/2020,96.54299927,96.98950195,94.9960022,95.00499725,107758000,95.00499725
3/30/2020,96.14150238,98.6815033,95.61699677,98.19750214,122522000,98.19750214
3/31/2020,98.21749878,99.65100098,97.20050049,97.48600006,102472000,97.48600006
4/1/2020,96.64849854,97.2480011,94.65000153,95.38500214,82438000,95.38500214
4/2/2020,95.08200073,96.37650299,94.5,95.9414978,86720000,95.9414978
4/3/2020,95.55750275,96.3164978,94.45749664,95.32949829,72198000,95.32949829
4/6/2020,96.80000305,99.9260025,96.50099945,99.87950134,115464000,99.87950134
4/7/2020,100.8554993,101.7860031,99.8809967,100.5800018,102280000,100.5800018
4/8/2020,101.0500031,102.1999969,100.5575027,102.1500015,79546000,102.1500015
4/9/2020,102.2149963,102.6500015,100.8830032,102.1380005,92930000,102.1380005
4/13/2020,102,109,101.9000015,108.4434967,134334000,108.4434967
4/14/2020,110.0234985,114.5999985,109.3105011,114.1660004,161744000,114.1660004
4/15/2020,112.8840027,116.6685028,112.25,115.3840027,137332000,115.3840027
4/16/2020,117.3000031,123.0500031,116.75,120.4095001,240764000,120.4095001
4/17/2020,118.6165009,120,115.8010025,118.75,158600000,118.75
4/20/2020,119.4974976,122.2490005,119.3024979,119.6804962,115414000,119.6804962
4/21/2020,120.8304977,121.4154968,113.9830017,116.4059982,149534000,116.4059982
4/22/2020,118.4499969,119.6999969,117.5500031,118.1744995,84244000,118.1744995
4/23/2020,119.9990005,121.2109985,119.1039963,119.9725037,101332000,119.9725037
4/24/2020,120.8499985,121.0214996,119.0999985,120.5110016,76498000,120.5110016
4/27/2020,122.1600037,122.2440033,118.1500015,118.8000031,112912000,118.8000031
4/28/2020,118.6050034,118.6750031,115.3000031,115.7040024,105388000,115.7040024
4/29/2020,116.5005035,119.5944977,115.5,118.635498,91832000,118.635498
4/30/2020,120.9919968,123.75,119.800499,123.6999969,190692000,123.6999969
5/1/2020,116.8399963,118.1220016,112.9095001,114.302002,195452000,114.302002
5/4/2020,112.8190002,116.348999,112.8190002,115.7994995,97318000,115.7994995
5/5/2020,117,117.5500031,115.3564987,115.8899994,64850000,115.8899994
5/6/2020,116.4720001,117.8724976,116,117.5630035,62356000,117.5630035
5/7/2020,118.7389984,118.8000031,117.1555023,118.3805008,67928000,118.3805008
5/8/2020,118.6070023,119.3619995,117.8499985,118.9804993,64132000,118.9804993
5/11/2020,118.7350006,120.9834976,118.6054993,120.4499969,65184000,120.4499969
5/12/2020,120.5924988,120.9499969,117.75,117.8475037,61498000,117.8475037
5/13/2020,118.3399963,120.3850021,116.8899994,118.3960037,95658000,118.3960037
5/14/2020,118.050499,119.5684967,117.6604996,119.4424973,72962000,119.4424973
5/15/2020,118.4260025,120.5500031,117.8184967,120.4889984,84700000,120.4889984
5/18/2020,120.2174988,121.6500015,119.2005005,121.3130035,87144000,121.3130035
5/19/2020,121.4915009,124.25,121.4485016,122.4664993,86410000,122.4664993
5/20/2020,123.8935013,125.0005035,123.3635025,124.8970032,79962000,124.8970032
5/21/2020,125,126.2724991,122.1269989,122.336998,102288000,122.336998
5/22/2020,122.7505035,123.4925003,121.5065002,121.8440018,57342000,121.8440018
5/26/2020,122.9000015,123.0999985,120.7030029,121.0930023,71364000,121.0930023
5/27/2020,120.2494965,120.6790009,116.5,120.5195007,101138000,120.5195007
5/28/2020,119.2164993,121.8485031,118.911499,120.0550003,63804000,120.0550003
5/29/2020,120.7969971,122.1184998,119.9100037,122.1184998,70198000,122.1184998
6/1/2020,122.4000015,123.8464966,122.2085037,123.552002,58578000,123.552002
6/2/2020,123.3499985,123.6764984,122.2655029,123.6204987,50598000,123.6204987
6/3/2020,123.4004974,124.4000015,123.0585022,123.9199982,53420000,123.9199982
6/4/2020,123.8714981,125.3769989,122.5005035,123.0299988,58974000,123.0299988
6/5/2020,122.225502,124.4325027,121.8564987,124.1500015,66128000,124.1500015
6/8/2020,125.0100021,126.5,124.3669968,126.2030029,79414000,126.2030029
6/9/2020,126.4720001,131.3215027,126.25,130.0429993,103520000,130.0429993
6/10/2020,132.25,136.1174927,131.3130035,132.3724976,98920000,132.3724976
6/11/2020,130.1750031,133.5690002,126.8115005,127.8980026,116002000,127.8980026
6/12/2020,130.0605011,131.0740051,125.1675034,127.2509995,108722000,127.2509995
6/15/2020,126.3300018,129.1999969,125.4000015,128.6340027,77302000,128.6340027
6/16/2020,131,131,128.8000031,130.763504,71712000,130.763504
6/17/2020,132.375,132.75,131.5910034,132.048996,59186000,132.048996
6/18/2020,132.3504944,132.9819946,131.8054962,132.6990051,49756000,132.6990051
6/19/2020,133.904007,134.8715057,132.9499969,133.7505035,115540000,133.7505035
6/22/2020,134.2250061,135.75,133.4499969,135.6909943,64176000,135.6909943
6/23/2020,136.3009949,139.1555023,135.9019928,138.2205048,84634000,138.2205048
6/24/2020,139,139.8000031,136.0500031,136.7200012,90532000,136.7200012
6/25/2020,136.9774933,137.8114929,135.6069946,137.7290039,59374000,137.7290039
6/26/2020,138.753006,139.1284943,134.3999939,134.6434937,130016000,134.6434937
6/29/2020,134.5005035,134.8399963,131.5039978,134.0189972,84468000,134.0189972
6/30/2020,134.2534943,138.4815063,133.7514954,137.9409943,75394000,137.9409943
7/1/2020,137.8995056,144.75,137.6999969,143.9349976,127268000,143.9349976
7/2/2020,145.6004944,147.7779999,143.5549927,144.5149994,131868000,144.5149994
7/6/2020,146.7485046,152.9940033,146.5,152.852005,137612000,152.852005
7/7/2020,152.9275055,153.4774933,149.5,150.0059967,105150000,150.0059967
7/8/2020,151.1304932,154.1985016,150.6215057,154.0554962,100752000,154.0554962
7/9/2020,155.7994995,159.6940002,153.6999969,159.1315002,127774000,159.1315002
7/10/2020,159.5879974,160.75,156.7850037,160,109720000,160
7/13/2020,162.5529938,167.2144928,153.4194946,155.1999969,154408000,155.1999969
7/14/2020,154.4499969,156.3690033,147.5,154.1999969,144638000,154.1999969
7/15/2020,154.0115051,154.9174957,148.6589966,150.4434967,115778000,150.4434967
7/16/2020,148.5529938,151.6000061,145.911499,149.9949951,127884000,149.9949951
7/17/2020,150.4499969,151.1999969,147.4225006,148.0984955,95226000,148.0984955
7/20/2020,150.0099945,160.0679932,149.701004,159.8419952,151964000,159.8419952
7/21/2020,161.6244965,162.029007,155.2859955,156.914505,122426000,156.914505
7/22/2020,156.25,157.5,153.2630005,154.9954987,82084000,154.9954987
7/23/2020,154.9134979,154.9134979,148.5,149.3274994,113138000,149.3274994
7/24/2020,146.5,151.5789948,144.3999939,150.4454956,112648000,150.4454956
7/27/2020,153.1000061,154.8999939,150.7884979,152.760498,83410000,152.760498
7/28/2020,152.713501,153.8545074,149.7879944,150.0164948,62534000,150.0164948
7/29/2020,151.5494995,151.9579926,149.838501,151.6764984,59482000,151.6764984
7/30/2020,150.6999969,154.6000061,150.25,152.5939941,122566000,152.5939941
7/31/2020,162.1999969,162.3410034,157.5500031,158.2339935,161710000,158.2339935
8/3/2020,159.0254974,159.1999969,155.1999969,155.5944977,101494000,155.5944977
8/4/2020,155.0605011,158.3619995,155.0605011,156.9414978,93886000,156.9414978
8/5/2020,157.1885071,160.6795044,156.3650055,160.2514954,78330000,160.2514954
8/6/2020,159.7180023,162.3735046,158.2714996,161.25,78812000,161.25
8/7/2020,161.2005005,162.0404968,157.033493,158.3730011,78722000,158.3730011
8/10/2020,158.5155029,158.6255035,155.076004,157.4080048,63346000,157.4080048
8/11/2020,155.6600037,157.9609985,153.6499939,154.033493,74362000,154.033493
8/12/2020,155.3999939,158.7194977,155.0709991,158.1119995,70442000,158.1119995
8/13/2020,159.1495056,160.8760071,157.75,158.0509949,62980000,158.0509949
8/14/2020,158.9089966,158.9120026,156,157.401001,55034000,157.401001
8/17/2020,158.6560059,159.7485046,157.7089996,159.1204987,53824000,159.1204987
8/18/2020,160.6000061,166,160.2910004,165.6244965,106920000,165.6244965
8/19/2020,165.1504974,165.7949982,162.8000031,163.0240021,83702000,163.0240021
8/20/2020,162.6000061,165.6309967,161.8999939,164.8684998,66650000,164.8684998
8/21/2020,164.75,165.7200012,163.7695007,164.2359924,71518000,164.2359924
8/24/2020,165.5075073,169.0160065,162.878006,165.3730011,93326000,165.3730011
8/25/2020,164.7494965,167.8699951,163.3500061,167.3244934,79856000,167.3244934
8/26/2020,167.5554962,172.5870056,167.2285004,172.0924988,130174000,172.0924988
8/27/2020,172.5025024,172.6499939,168.8999939,170,85296000,170
8/28/2020,171.1499939,171.6685028,169.3249969,170.0899963,57940000,170.0899963
8/31/2020,170.4494934,174.75,170.25,172.5480042,83718000,172.5480042
9/1/2020,174.4790039,175.6934967,173.3500061,174.9559937,68644000,174.9559937
9/2/2020,177.3500061,177.6125031,174.3345032,176.5724945,78630000,176.5724945
9/3/2020,174.25,174.4205017,165.1499939,168.3999939,163222000,168.3999939
9/4/2020,165.8999939,169.0749969,155.5565033,164.7310028,175636000,164.7310028
9/8/2020,157.1999969,162.5424957,156.5,157.4920044,121884000,157.4920044
9/9/2020,160.1495056,165.1589966,159.25,163.4304962,103774000,163.4304962
9/10/2020,165.3609924,167.4945068,158.5274963,158.7554932,106614000,158.7554932
9/11/2020,160.434494,160.8670044,154.1990051,155.8110046,101880000,155.8110046
9/14/2020,158.6470032,159.3695068,154.8000031,155.1484985,90592000,155.1484985
9/15/2020,156.8079987,158.7510071,155.4459991,157.8065033,80430000,157.8065033
9/16/2020,158.9994965,159.3619995,153.7075043,153.9049988,90244000,153.9049988
9/17/2020,150.4624939,151.4714966,148.6275024,150.4364929,128982000,150.4364929
9/18/2020,151.5870056,151.8899994,145.2769928,147.7454987,177852000,147.7454987
9/21/2020,145.3249969,148.1000061,143.5500031,148.0234985,122358000,148.0234985
9/22/2020,151.6920013,156.6994934,150.0099945,156.4494934,138976000,156.4494934
9/23/2020,156.0214996,156.3500061,149.6190033,149.9929962,113054000,149.9929962
9/24/2020,148.8894958,153.4649963,148.25,150.989502,110588000,150.989502
9/25/2020,152.7429962,155.0769958,149.9499969,154.7565002,92304000,154.7565002
9/28/2020,157.4425049,158.7519989,155.8585052,158.7024994,84484000,158.7024994
9/29/2020,158.7695007,159.4129944,156.6269989,157.2440033,69916000,157.2440033
9/30/2020,157.0570068,160.6439972,156.6994934,157.4364929,97922000,157.4364929
10/1/2020,160.3999939,161.1999969,158.6000061,161.0630035,99438000,161.0630035
10/2/2020,157.6815033,159.7899933,156.1499939,156.25,112262000,156.25
