Date,Open,High,Low,Close,Adj Close,Volume
11/23/2018,106.7399979,107.3899994,106.0599976,106.6500015,94.3734436,6488400
11/26/2018,107.7200012,109.9800034,107.4499969,109.2600021,96.68300629,13948300
11/27/2018,108.7600021,110.0299988,108.6299973,109.7200012,97.09004974,9238200
11/28/2018,109.8000031,111.4000015,108.8700027,110.9400024,98.16960144,13977300
11/29/2018,110.2699966,110.8000031,109.6399994,110.0599976,97.39090729,11144300
11/30/2018,109.8499985,111.3199997,109.5800018,111.1900024,98.39082336,18652700
12/3/2018,112.3799973,112.8899994,111.7399979,112.2399979,99.31996155,16034500
12/4/2018,111.5999985,111.5999985,106.7300034,107.2300034,94.8866806,23555900
12/6/2018,105.0100021,105.3600006,102.8799973,105.1900024,93.08150482,27213900
12/7/2018,105.1600037,106.9800034,102.9100037,103.2900009,91.40020752,19248600
12/10/2018,102.8700027,103.4899979,99.27999878,101.3600006,89.69237518,23636400
12/11/2018,103.1299973,103.6600037,100.2099991,100.3700027,88.81634521,16860700
12/12/2018,101.6600037,102.9000015,100.0599976,101.0199966,89.39151764,22621500
12/13/2018,101.5500031,101.9700012,100.6699982,101.1200027,89.48000336,17250900
12/14/2018,99.98999786,101.9400024,99.86000061,100.2900009,88.74554443,19879500
12/17/2018,99.76999664,100.5599976,98.44000244,99.01000214,87.61288452,25113500
12/18/2018,99.41999817,100.8899994,98.12000275,98.54000092,87.19697571,20837200
12/19/2018,98.41000366,100.5800018,96.59999847,97.29000092,86.09088135,28767900
12/20/2018,96.61000061,98.27999878,95.69000244,96.44999695,85.34755707,31825200
12/21/2018,96.68000031,98.43000031,93.69000244,94.16999817,83.33003235,41313900
12/24/2018,92.88999939,94.22000122,92.13999939,92.13999939,81.53372192,17009300
12/26/2018,92.69000244,95.95999908,91.11000061,95.95999908,84.91397095,22542900
12/27/2018,94.81999969,97.15000153,93.55000305,97.04000092,85.86964417,20304700
12/28/2018,97.94999695,98.31999969,96.44000244,96.83000183,85.683815,17963300
12/31/2018,97.58999634,98.80999756,96.76999664,97.62000275,86.38289642,13237200
1/2/2019,95.94999695,99.77999878,95.94000244,99.30999756,87.87835693,15670900
1/3/2019,98.63999939,98.88999939,96.69000244,97.11000061,86.62943268,16286400
1/4/2019,99.11000061,100.9300003,98.27999878,100.6900024,89.82308197,16935200
1/7/2019,100.4300003,101.4700012,99.70999908,100.7600021,89.88552094,15430700
1/8/2019,101.6299973,101.8199997,99.55000305,100.5699997,89.71601868,13578800
1/9/2019,100.8099976,101.4899979,99.93000031,100.4000015,89.5643692,14230300
1/10/2019,100.0199966,100.7300034,99.26999664,100.3899994,89.55545044,14376100
1/11/2019,99.88999939,100.1699982,98.94999695,99.91000366,89.12725067,15439900
1/14/2019,98.87000275,101.3600006,98.66000366,100.9400024,90.04608154,21258500
1/15/2019,98.88999939,102.4700012,98.59999847,101.6800003,90.70620728,26504900
1/16/2019,102.25,103.4499969,101.8000031,102.5,91.43772888,18533000
1/17/2019,102.1100006,103.5,101.9199982,102.9199982,91.81239319,14247600
1/18/2019,103.7699966,104.9000015,102.8300018,104.5899963,93.30215454,16428700
1/22/2019,103.0800018,103.5899963,102.1299973,102.9400024,91.83026123,17083700
1/23/2019,103.4400024,103.6999969,101.9700012,102.6800003,91.59830475,12146700
1/24/2019,102.1299973,103.0899963,101.9400024,102.7399979,91.65181732,11296800
1/25/2019,103.5100021,104.3099976,102.7399979,103.3899994,92.23165894,14369400
1/28/2019,102.8899994,104.2399979,102.5899963,103.8799973,92.66880035,12283100
1/29/2019,103.8799973,105.1100006,103.7300034,104.1699982,92.92749786,9743300
1/30/2019,104.1399994,105.2399979,103.7799988,104.4100037,93.14159393,12526300
1/31/2019,103.4100037,103.8000031,102.7300034,103.5,92.3298111,17520600
2/1/2019,104,104.8499985,103.5199966,103.8799973,92.66880035,13000800
2/4/2019,103.7900009,104.25,103.0100021,104.25,92.99887848,9871500
2/5/2019,104.5199966,104.5500031,103.2900009,103.7900009,92.58850098,12763000
2/6/2019,103.7099991,104.6200027,103.4700012,103.7399979,92.54389954,8745000
2/7/2019,103.25,103.5,101.4400024,102.3799973,91.33069611,13177500
2/8/2019,102.0800018,102.3399963,100.0599976,101.3600006,90.42076874,12892600
2/11/2019,101.7600021,102.0100021,100.7699966,100.8799973,89.99256134,10978500
2/12/2019,101.9499969,102.9199982,101.8899994,102.5999985,91.52693939,12852300
2/13/2019,102.9000015,103.8499985,102.9000015,103.0899963,91.96405792,10754100
2/14/2019,102.4700012,103.0999985,101.3499985,102.4199982,91.3663559,11518500
2/15/2019,103.9000015,105.6999969,103.6600037,105.5500031,94.15856171,14716900
2/19/2019,104.9100037,105.3700027,103.8099976,105.1800003,93.82848358,12764900
2/20/2019,105.2099991,105.8000031,104.8799973,105.6900024,94.28344727,10030300
2/21/2019,105.4499969,105.9899979,104.9599991,105.4700012,94.08720398,8400100
2/22/2019,105.6999969,106.0899963,104.7799988,105,93.66791534,10647300
2/25/2019,105.75,107.2699966,105.6900024,106.0999985,94.64919281,11230700
2/26/2019,104.5,105.4700012,103.9400024,105.2900009,93.92662811,15465400
2/27/2019,105.1800003,105.3799973,104.5100021,105.1600037,93.81063843,9968800
2/28/2019,105.0100021,105.2099991,104.1800003,104.3600006,93.09700012,15156900
3/1/2019,105.0999985,105.9100037,104.1999969,104.4300003,93.15943146,13813300
3/4/2019,104.9199982,105.9199982,103.2699966,104.1900024,92.94535065,12466300
3/5/2019,104.1299973,104.5500031,103.2600021,104.1100006,92.87397003,10856600
3/6/2019,103.8600006,104.5699997,103.5500031,103.7200012,92.52606964,9070800
3/7/2019,103.25,103.4700012,102.1600037,102.9700012,91.85701752,12705700
3/8/2019,101.9899979,103.2300034,101.9899979,103.0100021,91.89268494,10582400
3/11/2019,103.9800034,104.5500031,103.6600037,104.3499985,93.08807373,9763200
3/12/2019,104.5899963,104.7900009,103.75,104.0400009,92.8115387,10219100
3/13/2019,104.1900024,104.9800034,103.9499969,104.3899994,93.12374115,13022200
3/14/2019,104.5,105.8700027,104.4599991,105.3399963,93.97122192,10926500
3/15/2019,105.4100037,106.8000031,105.2300034,106.5500031,95.05063629,24811700
3/18/2019,106.5500031,107.7900009,106.5,107.1900024,95.62155914,12935500
3/19/2019,108.1999969,108.4000015,106.5500031,106.8000031,95.27365875,12889300
3/20/2019,106.4300003,106.6500015,104.4100037,104.5199966,93.23970032,14920700
3/21/2019,103.4899979,103.4899979,102.2799988,102.8700027,91.76779175,19751000
3/22/2019,101.8199997,102.3199997,99.51999664,99.76000214,88.99344635,31115200
3/25/2019,99.58999634,100.5699997,98.08999634,98.93000031,88.25302887,21032300
3/26/2019,99.81999969,100.4000015,98.81999969,99.91999817,89.13618469,15987100
3/27/2019,99.87999725,100.4499969,99.08000183,99.58000183,88.83287811,12753200
3/28/2019,100,100.8000031,99.73999786,100.7099991,89.84091187,12454100
3/29/2019,101.5400009,101.9899979,100.5899963,101.2300034,90.30479431,14523400
4/1/2019,102.1500015,104.6800003,102.1200027,104.6399994,93.34676361,17499300
4/2/2019,104.5999985,105.4400024,104.3300018,105.1399994,93.79281616,10295400
4/3/2019,105.8099976,106.3600006,104.7900009,105.3499985,93.98014832,11499200
4/4/2019,104.5500031,105.7300034,104.4499969,105.5599976,94.88802338,11952100
4/5/2019,105.8000031,106.1100006,104.9899979,105.3099976,94.66332245,9933700
4/8/2019,105.1100006,105.6500015,104.9100037,105.6500015,94.96894073,8056300
4/9/2019,105.0800018,105.1999969,104.25,104.8700027,94.26779938,9092200
4/10/2019,105.1299973,105.7200012,104.4700012,105.3399963,94.69028473,10882300
4/11/2019,105.7099991,106.7300034,105.5599976,106.2300034,95.49029541,11183800
4/12/2019,109.4400024,111.8499985,108.8799973,111.2099991,99.96684265,25834100
4/15/2019,110.9199982,111,109.1200027,109.9400024,98.8252182,15163800
4/16/2019,109.9000015,111.3899994,109.8600006,111.0999985,99.86795807,11583200
4/17/2019,111.6999969,114.6600037,111.0100021,114.3000031,102.7444382,17791900
4/18/2019,114.5299988,114.9499969,113.3300018,113.4599991,101.989357,12501900
4/22/2019,112.8300018,113.9300003,112.6600037,113.5999985,102.1152039,7975900
4/23/2019,113,114.3700027,112.8499985,113.7399979,102.241066,9193100
4/24/2019,113.2600021,114.1500015,112.8099976,113.5500031,102.0702667,9245700
4/25/2019,113.0100021,114.1500015,112.5,113.6100006,102.1242065,9311800
4/26/2019,113.9499969,114.5800018,113.5999985,114.4700012,102.8972473,7889300
4/29/2019,114.5999985,117.1600037,114.4499969,116.1200027,104.3804398,14242200
4/30/2019,116.4300003,116.7200012,115.2600021,116.0500031,104.3175125,11389100
5/1/2019,115.7200012,117,115.1100006,115.1600037,103.5174866,10412900
5/2/2019,115.1699982,115.7799988,114.5800018,115.4100037,103.7422256,8613300
5/3/2019,116,116.6800003,115.6699982,116.1200027,104.3804398,8185400
5/6/2019,114.1800003,115.4700012,113.7200012,115.0899963,103.4545517,9387000
5/7/2019,114.0299988,114.0299988,112.2900009,113.2099991,101.7646332,15017700
5/8/2019,112.6600037,113.6699982,112.4599991,112.6100006,101.225296,9575800
5/9/2019,111.1399994,112.7399979,110.5800018,112.5199966,101.1443939,12205900
5/10/2019,111.75,112.8399963,110.5400009,112.5100021,101.1354065,13189000
5/13/2019,110.0800018,110.4499969,108.9800034,109.4499969,98.384758,13783700
5/14/2019,109.5500031,111.7200012,109.5,110.3199997,99.16680908,10503600
5/15/2019,109.2099991,110.9000015,108.6100006,109.9000015,98.78926086,10142000
5/16/2019,110.6200027,112.1699982,110.5899963,111.3099976,100.0567169,9672700
5/17/2019,110,111.75,109.8300018,110.7699966,99.57129669,9570100
5/20/2019,110.5800018,111.8099976,110.3700027,111.3499985,100.0926819,8518200
5/21/2019,111.4400024,111.9199982,111.2200012,111.7300034,100.4342499,7967900
5/22/2019,111.4000015,111.7900009,110.75,110.8199997,99.61624908,7918900
5/23/2019,109.6399994,109.7900009,107.5,108.6399994,97.65665436,14558000
5/24/2019,109.5199966,109.9599991,109.1900024,109.7099991,98.61847687,8537300
5/28/2019,109.1999969,109.8300018,108.4400024,108.5199966,97.54876709,11665500
5/29/2019,107.4499969,108.4000015,107.0599976,108.2200012,97.27910614,9966400
5/30/2019,108.6500015,109.1800003,106.5400009,107.0599976,96.23638916,10367800
5/31/2019,105.5599976,106.5899963,104.8399963,105.9599991,95.24760437,10952800
6/3/2019,105.8000031,106.8600006,105.3000031,106.4599991,95.69704437,11680700
6/4/2019,107.8499985,109.9000015,107.1299973,109.7399979,98.64543915,12858600
6/5/2019,109.8600006,110.3799973,108.6399994,110.1299973,98.99601746,8340500
6/6/2019,110.1500015,110.8700027,108.9300003,110.3700027,99.21175385,8726700
6/7/2019,109.6999969,110.0199966,108.9599991,109.1600037,98.12407684,10618900
6/10/2019,110.75,111.2099991,110.2200012,110.3399963,99.18479156,11380600
6/11/2019,110.8199997,111.5699997,110.3700027,110.6800003,99.49040985,9847700
6/12/2019,110.6999969,110.9000015,108.8899994,109.2699966,98.22296143,9670500
6/13/2019,109.4599991,110.1600037,109.0500031,109.5400009,98.46566772,8406900
6/14/2019,109.5699997,110.3000031,108.6299973,109.8199997,98.71735382,9077400
6/17/2019,109.6999969,110.3700027,109.0599976,109.2200012,98.17801666,8128600
6/18/2019,109.0100021,111.4100037,108.9800034,110.7099991,99.51737213,11057300
6/19/2019,110.8199997,111.5899963,109.6999969,109.9100037,98.79826355,13126500
6/20/2019,110.8799973,111.0899963,109.0299988,110.1900024,99.0499649,13638000
6/21/2019,110.1900024,111.6699982,109.0899963,109.4400024,98.37578583,27089500
6/24/2019,109.2799988,109.7699966,108.5400009,108.6600037,97.67462158,13039600
6/25/2019,108.6800003,108.9800034,107.6699982,107.7600021,96.86561584,18660100
6/26/2019,108.3000031,109.3099976,108.1600037,108.4800034,97.51284027,10324600
6/27/2019,108.8399963,109.5500031,108.4400024,108.8399963,97.83642578,10906600
6/28/2019,111.0400009,112.4300003,110.9000015,111.8000031,100.4971695,21634700
7/1/2019,113.2300034,114.5199966,113.0800018,113.6800003,102.1871185,12724500
7/2/2019,113.5100021,114.1999969,113.2200012,113.8000031,102.2949982,10174900
7/3/2019,113.3399963,113.8700027,112.2600021,112.8199997,102.1320343,6849400
7/5/2019,113.5100021,114.2699966,112.9199982,113.4899979,102.7385712,7929400
7/8/2019,112.9599991,113.4800034,112.5,112.8700027,102.1772995,6917200
7/9/2019,112.2799988,113.4899979,112.1500015,113.3499985,102.6118317,8947300
7/10/2019,113.3700027,113.8300018,112.7399979,113.0199966,102.3130875,9242300
7/11/2019,113.3700027,114.3600006,113.1200027,114.0999985,103.2907791,11595200
7/12/2019,114.1299973,115.3499985,113.9300003,115.3000031,104.3771057,10783400
7/15/2019,115.5400009,115.5699997,113.5299988,113.9000015,103.1097183,12946600
7/16/2019,113.4800034,115.5,112.9199982,115.1200027,104.2141418,16945000
7/17/2019,114.4300003,114.9400024,113.7300034,113.9899979,103.1912003,13120900
7/18/2019,113.9300003,115.0699997,113.5500031,114.6699982,103.8067703,9397200
7/19/2019,114.8899994,115.1200027,113.4000015,113.5400009,102.7838364,10402800
7/22/2019,112.9100037,114.4499969,112.7699966,114.2699966,103.444664,9061100
7/23/2019,114.8799973,116.4499969,114.8199997,116.3600006,105.3366852,12752200
7/24/2019,115.5800018,116.8799973,115.5199966,116.8300018,105.7621536,10011000
7/25/2019,116.8899994,117.2399979,115.3199997,115.7099991,104.7482605,10138400
7/26/2019,115.7699966,116.5100021,115.5299988,116.2200012,105.2099457,12800400
7/29/2019,116.4599991,117.1800003,115.7900009,115.8499985,104.8749924,8500400
7/30/2019,115.1900024,116.0800018,114.7600021,115.5899963,104.6396103,7121100
7/31/2019,116.0999985,116.1800003,114.8600006,116,105.0107727,13648000
8/1/2019,115.3300018,116.8000031,112.5999985,112.9400024,102.2406616,15664500
8/2/2019,112.4000015,113.4300003,111.4000015,112.9300003,102.2316208,11025500
8/5/2019,110.7900009,110.9800034,108.2699966,109.5699997,99.18992615,15855300
8/6/2019,110.0500031,110.5,108.3399963,110.4300003,99.96845245,10203500
8/7/2019,108,108.2799988,105.9400024,108.0299988,97.79582977,17320900
8/8/2019,109.0500031,110.0800018,108.7200012,109.8600006,99.45244598,10903300
8/9/2019,109.3499985,110.4499969,108.2900009,109.7399979,99.34381866,9980800
8/12/2019,108.4400024,108.5100021,107.2099991,107.6800003,97.47896576,9393700
8/13/2019,107.9499969,110.3300018,107.0299988,109.3399963,98.98171234,12124700
8/14/2019,106.3000031,106.9100037,104.4499969,104.8000031,94.87181091,19491800
8/15/2019,104.8199997,106.3799973,104.3399963,105.1999969,95.23391724,13365600
8/16/2019,106.3700027,107.9800034,105.8700027,107.7200012,97.5151825,11830600
8/19/2019,109.6299973,109.75,108.4199982,108.6900024,98.39329529,8265400
8/20/2019,107.8499985,108.4400024,107.2399979,107.3099976,97.14402008,8374000
8/21/2019,108.2099991,108.4300003,107.4499969,107.6100006,97.41560364,8189300
8/22/2019,108.3700027,109.2699966,107.9300003,108.7200012,98.42044067,9343400
8/23/2019,108,108.7799988,105.1100006,106.0199966,95.97623444,14762300
8/26/2019,106.6200027,106.9899979,106.0100021,106.8700027,96.74570465,8209500
8/27/2019,107.3499985,107.5599976,104.8399963,105.7399979,95.72277069,14331800
8/28/2019,105.0800018,107.2099991,105.0400009,106.8000031,96.68235016,10585500
8/29/2019,108.1399994,109.8899994,108.0199966,109.2200012,98.87309265,10002200
8/30/2019,109.8399963,110.5599976,109.4700012,109.8600006,99.45244598,10170300
9/3/2019,108.9800034,108.9899979,107.3199997,108.5599976,98.27561188,9868800
9/4/2019,109.4499969,110.2200012,108.5599976,109.8700027,99.46152496,6929200
9/5/2019,111.25,113.7200012,111.1999969,112.3700027,101.7246704,13224700
9/6/2019,112.6600037,112.9800034,111.9599991,112.6100006,101.9419403,7836600
9/9/2019,113.7099991,116.0599976,113.5999985,115.4000015,104.4676285,13985100
9/10/2019,116.3000031,117.2699966,115.7300034,116.8700027,105.7983627,14333100
9/11/2019,116.8899994,117.1999969,115.3799973,117.1900024,106.0880585,9919200
9/12/2019,116.5500031,118.4700012,115.9199982,117.9100037,106.7398376,12283500
9/13/2019,119,120.4000015,118.75,120.2300034,108.8400574,16257200
9/16/2019,118.9000015,119.8700027,118.3799973,119.1600037,107.8714142,11993900
9/17/2019,118.4199982,118.6100006,117.2399979,118.5699997,107.3373108,10735400
9/18/2019,118.3199997,120.0800018,117.75,119.7600021,108.4145737,10665600
9/19/2019,119.6999969,120.3399963,119.0899963,119.3799973,108.0705643,9382600
9/20/2019,119.7399979,120.3399963,118.8700027,118.9000015,107.6360626,21862800
9/23/2019,117.7799988,119.1200027,117.6800003,118.8799973,107.6179428,9135100
9/24/2019,118.75,119.2600021,117.0400009,117.3300018,106.2147827,11696500
9/25/2019,117.2699966,118.3600006,117.1200027,118,106.821312,9389400
9/26/2019,117.8799973,118.0500031,116.9499969,117.0299988,105.9432068,9899200
9/27/2019,117.9599991,118.6399994,117.2799988,117.7200012,106.5678482,10207800
9/30/2019,118.3600006,118.7699966,117.2200012,117.6900024,106.5406799,9755000
10/1/2019,118.4000015,119,115.4100037,115.5500031,104.6034241,11250300
10/2/2019,114.8099976,114.9000015,112.9300003,113.25,102.5213013,12548700
10/3/2019,112.2699966,112.9100037,110.5199966,112.1900024,102.3753052,12735200
10/4/2019,112.3399963,114.9400024,112.2699966,114.6200027,104.59272,9453100
10/7/2019,114.1900024,115.5,114.0699997,114.3700027,104.3645859,6771600
10/8/2019,113.0599976,113.0599976,111.6600037,111.8199997,102.037674,10806300
10/9/2019,112.6699982,113.1600037,112.0699997,112.6299973,102.7768097,7273700
10/10/2019,113.1399994,115.4000015,113,114.2099991,104.2185822,10994100
10/11/2019,116.0299988,117.9899979,115.8700027,116.1399994,105.979744,15076500
10/14/2019,115.8499985,116.8700027,115.6600037,116.4499969,106.262619,8779000
10/15/2019,118.8499985,121.5899963,117.8700027,119.9599991,109.4655685,23379000
10/16/2019,119.9599991,120.6200027,119.3799973,119.6800003,109.2100449,11087700
10/17/2019,120.75,121.5699997,119.8799973,120.3499985,109.8214417,10818500
10/18/2019,120,121.0199966,119.8600006,120.5599976,110.0130768,10417400
10/21/2019,122.0500031,123.7699966,121.9899979,123.5500031,112.7415009,12714600
10/22/2019,123.4499969,125.0999985,123.1200027,124.7900009,113.873024,12549100
10/23/2019,124.1999969,125.1500015,124.1699982,125.1200027,114.1741638,8828300
10/24/2019,125.2900009,125.6600037,124.0699997,125.0299988,114.0920258,8020500
10/25/2019,125,126.6500015,124.75,126.0299988,115.0045471,9055700
10/28/2019,126.5699997,127.2099991,126.4000015,126.5100021,115.4425507,9522200
10/29/2019,126.0599976,127.4199982,125.9400024,126.4300003,115.369545,9797300
10/30/2019,126.0500031,126.2600021,124.9199982,125.7300034,114.7307892,8513700
10/31/2019,125.4899979,125.7300034,123.8600006,124.9199982,113.9916382,11589100
11/1/2019,126.1999969,127.9899979,126.0199966,127.8000031,116.6196823,11682600
11/4/2019,129.0800018,129.4199982,128.5599976,128.8200073,117.5504608,9159900
11/5/2019,129.3899994,130.3000031,128.8399963,129.1000061,117.8059769,13747600
11/6/2019,128.6900024,129.8399963,128.5800018,129.3000031,117.9884796,11231100
11/7/2019,130.4299927,131.2899933,129.9199982,130,118.6272354,13528900
11/8/2019,129.8800049,130.3999939,129.25,130.3800049,118.973999,9293400
11/11/2019,129.6000061,130.1000061,129.3500061,129.9199982,118.5542297,8679000
11/12/2019,129.6300049,130.6199951,129.0099945,129.1600037,117.8607101,9099000
11/13/2019,128.1300049,128.8200073,127.4199982,128.4799957,117.2402039,8023300
11/14/2019,127.7200012,128.8399963,127.5899963,128.6000061,117.3497162,8483400
11/15/2019,129.2299957,129.5299988,128.3999939,129.5299988,118.1983414,10163600
11/18/2019,129.5599976,130.6499939,128.9900055,130.6199951,119.1930008,8749300
11/19/2019,130.9900055,131.25,130.1799927,130.5800018,119.1564941,8824500
11/20/2019,130.3000031,130.6199951,128.9400024,129.6300049,118.2895966,11782800
11/21/2019,130,130.7200012,129.3899994,129.9299927,118.5633545,7705500
11/22/2019,130.1499939,131.2200012,130.1000061,130.7899933,119.3480988,8167900
11/25/2019,131.25,132.0700073,130.8699951,131.4900055,119.9869003,10068500
11/26/2019,131.8200073,131.8200073,130.3600006,131.6699982,120.151123,10490700
11/27/2019,132.2899933,132.4299927,131.6499939,132.0599976,120.507019,6607900
11/29/2019,131.8699951,132.4100037,131.4499969,131.7599945,120.2332611,5712000
12/2/2019,132.3099976,132.7400055,131.3500061,131.4700012,119.9686203,8615600
12/3/2019,129.7700043,129.9600067,128.5899963,129.7799988,118.4264679,10361300
12/4/2019,130.3800049,132.4700012,129.9900055,132.3399963,120.7625198,10318200
12/5/2019,132.6799927,133.3099976,132.1799927,133.0599976,121.4195251,9587400
12/6/2019,134.6900024,135.7799988,134.6499939,135.0399933,123.2263107,10170600
12/9/2019,134.6300049,135.4600067,134.4100037,134.4100037,122.6514359,8498200
12/10/2019,133.25,134.7700043,132.8800049,134.5,122.7335739,7532900
12/11/2019,134.2899933,135.0200043,134.0099945,134.1799927,122.4415512,9011900
12/12/2019,134.4900055,138.4700012,134.2100067,138.0200043,125.9456177,13717400
12/13/2019,137.9499969,138.8300018,136.2200012,136.8099976,124.8414688,10592100
12/16/2019,138.3800049,138.8399963,137.3200073,137.3399963,125.325119,11372000
12/17/2019,137.7299957,138.6699982,137.2299957,138.1799927,126.0916214,11546800
12/18/2019,138.1499939,139.0200043,137.7200012,138.0399933,125.9638596,10381500
12/19/2019,137.7599945,138.2200012,137.1000061,137.3500061,125.3342209,9350400
12/20/2019,138.0200043,138.8800049,136.8999939,137.2400055,125.2338638,29992600
12/23/2019,137.6000061,137.9100037,136.8800049,137.1999969,125.1973343,9738400
12/24/2019,137.3300018,137.6300049,137.0599976,137.5800018,125.5441055,3324300
12/26/2019,137.8899994,139.1000061,137.7799988,139.0399933,126.8763962,6770900
12/27/2019,139.3000031,139.7700043,138.6699982,139.1399994,126.9676514,7868200
12/30/2019,139.8999939,140.0800018,138.4700012,138.6300049,126.5022507,6963000
12/31/2019,138.5099945,139.4799957,138.2899933,139.3999939,127.2049179,7201600
1/2/2020,139.7899933,141.1000061,139.2599945,141.0899963,128.7470245,10803700
1/3/2020,137.5,139.2299957,137.0800018,138.3399963,127.048027,10386800
1/6/2020,136.5599976,138.2700043,136.5,138.2299957,126.9470367,10259000
1/7/2020,137.2799988,137.8600006,135.8200073,135.8800049,124.7888336,10531300
1/8/2020,135.6999969,137.5800018,135.6000061,136.9400024,125.7623367,9695300
1/9/2020,138.0500031,138.2299957,137.0399933,137.4400024,126.2215118,9469000
1/10/2020,137.2100067,137.25,135.8099976,136.0700073,124.9633484,10190900
1/13/2020,136.1900024,137.1999969,135.7599945,137.1999969,126.0010834,12355200
1/14/2020,137.9400024,140.7599945,137.6900024,138.8000031,127.4705124,24906000
1/15/2020,137.8500061,138.6000061,136.1499939,136.7200012,125.5602798,16293400
1/16/2020,137.4499969,137.8999939,136.8399963,137.25,126.04702,10783800
1/17/2020,137.5399933,138.2899933,137.3200073,138.1999969,126.9194946,14697700
1/21/2020,137.1900024,138.0700073,136.6900024,136.8399963,125.6704865,8474200
1/22/2020,137.2400055,137.3999939,136.3800049,136.6799927,125.5235443,7549100
1/23/2020,135.7100067,136.7400055,134.7200012,136.5399933,125.3949585,9345700
1/24/2020,136.3699951,136.4299927,132.3200073,133.1499939,122.281662,15166400
1/27/2020,130.2700043,132.9400024,129.7100067,132.0299988,121.2530975,12860500
1/28/2020,132.8399963,134.9700012,132.4799957,134.4299927,123.4571762,13062800
1/29/2020,134.8099976,135.5399933,133.6900024,134.2299957,123.2735367,9326000
1/30/2020,132.6900024,136.1300049,132.6900024,135.8899994,124.7980499,9048900
1/31/2020,134.4900055,134.8300018,131.4700012,132.3600006,121.5561905,12785200
2/3/2020,132.6600037,134.2400055,132.6600037,133.3699951,122.4837265,10021100
2/4/2020,135.5500031,136.6000061,135.0800018,135.2899933,124.246994,9157100
2/5/2020,136.5700073,137.7299957,136.0099945,137.5899963,126.3592682,10150700
2/6/2020,138.2400055,138.2899933,137.1100006,137.6100006,126.3776245,8992300
2/7/2020,136.7299957,137.6699982,136.3000031,137.1699982,125.9735184,6379800
2/10/2020,136.9499969,137.8500061,136.75,137.7400055,126.4970322,5960700
2/11/2020,138.2599945,138.8200073,137.7799988,138,126.7358093,6578600
2/12/2020,138.6000061,139.2899933,137.8000031,138,126.7358093,7958000
2/13/2020,137.75,138.3399963,136.3999939,137.8800049,126.625618,7447500
2/14/2020,137.8399963,138.1900024,136.9400024,137.4600067,126.2398682,6627600
2/18/2020,137.3399963,137.7100067,135.0500031,135.6399994,124.568428,8996400
2/19/2020,136.9100037,138.3899994,136.3399963,137.4900055,126.2674408,7071200
2/20/2020,137.1699982,138.3600006,136.5299988,137.4900055,126.2674408,7422800
2/21/2020,136.5500031,136.9199982,134.9199982,135.8099976,124.7245712,9772800
2/24/2020,131.4400024,133.1999969,130.8000031,132.1600037,121.3725052,13618400
2/25/2020,131,132.2299957,125.5899963,126.2600021,115.9540787,20797200
2/26/2020,126.9300003,128.9499969,126.3399963,126.6399994,116.3030472,24825600
2/27/2020,122.9100037,125.6200027,121.3000031,121.3700027,111.4632263,23005500
2/28/2020,117.5199966,118.4899979,112.6600037,116.1100006,106.6325684,45931400
3/2/2020,116.6299973,121.5800018,114.4599991,121.5199966,111.6009827,27355400
3/3/2020,120.9700012,122.9499969,116.2399979,116.9599991,107.4131775,32547700
3/4/2020,118.3300018,120.1900024,114.6999969,119.8499985,110.0672836,25795900
3/5/2020,115.6699982,116.4300003,112.5800018,113.9700012,104.6672516,25025600
3/6/2020,106.2600021,110.3199997,105.0199966,108.0800018,99.25801086,38159400
3/9/2020,96.56999969,99.23000336,93,93.44000244,85.81299591,40352000
3/10/2020,99,101.2799988,94.58000183,100.6999969,92.48040009,31102700
3/11/2020,97.69999695,100.0500031,94.55000305,95.95999908,88.12731934,38127000
3/12/2020,89.58999634,96.95999908,86.31999969,88.05000305,80.86296082,49725200
3/13/2020,95.98999786,103.9899979,92,103.9100037,95.42839813,38543300
3/16/2020,85.19999695,93.98000336,84.55000305,88.36000061,81.14764404,38589700
3/17/2020,90.88999939,97.44000244,87.5,93.76000214,86.10686493,35239800
3/18/2020,87.66999817,90.79000092,80.36000061,83.88999939,77.04251099,41525600
3/19/2020,81.55999756,88.11000061,76.91000366,85.30000305,78.33742523,32175100
3/20/2020,86.30000305,89.45999908,82.48000336,83.5,76.6843338,30150800
3/23/2020,82.68000031,83.75,78.08999634,79.02999878,72.57920837,32536600
3/24/2020,84.90000153,90.09999847,82.90000153,88.43000031,81.21192932,34363200
3/25/2020,89.23999786,95.15000153,84.54000092,91.73000336,84.2425766,38111700
3/26/2020,94.08000183,98.56999969,93.54000092,98.12000275,90.11099243,29826300
3/27/2020,93.19000244,94.83999634,90.55000305,91.12999725,83.69154358,30041500
3/30/2020,90.65000153,94.08999634,89.30000305,93.5,85.86810303,21656900
3/31/2020,92.05000305,94.16999817,89.33999634,90.02999878,82.68132782,23379300
4/1/2020,85.09999847,86.55999756,83.25,84.36000061,77.47415924,28029600
4/2/2020,83.51000214,87.91000366,82.95999908,87.51000214,80.36703491,24018000
4/3/2020,86,87.48000336,82.76999664,84.05000305,77.99156952,21199400
4/6/2020,88.98999786,90.98999786,87.69999695,89.45999908,83.01158905,26820800
4/7/2020,94.44999695,94.5,90.37999725,90.63999939,84.10653687,22563800
4/8/2020,92.09999847,94.86000061,90.55000305,94.30000305,87.50272369,22903300
4/9/2020,96.91999817,104.3899994,96.88999939,102.7600021,95.35292053,42055900
